year,key_mlbam,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,ev50,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95percent,barrels,brl_percent,brl_pa,competitive_runs,sprint_speed,bbe,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,pull_gb_rate,straight_gb_rate,oppo_gb_rate,pull_air_rate,straight_air_rate,oppo_air_rate,bip,est_ba,est_ba_minus_ba_diff,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,POS_1B,POS_2B,POS_3B,POS_C,POS_CF,POS_DH,POS_LF,POS_RF,POS_SS,POS_UNK,TEAM_108,TEAM_109,TEAM_110,TEAM_111,TEAM_112,TEAM_113,TEAM_114,TEAM_115,TEAM_116,TEAM_117,TEAM_118,TEAM_119,TEAM_120,TEAM_121,TEAM_133,TEAM_134,TEAM_135,TEAM_136,TEAM_137,TEAM_138,TEAM_139,TEAM_140,TEAM_141,TEAM_142,TEAM_143,TEAM_144,TEAM_145,TEAM_146,TEAM_147,TEAM_158
2025,672386,1977,7.388458332169213,-16.268197073384787,0.5919445357555969,16.224450373691248,6.840260496107144,398,11.9,34.4,112.0,91.1,102.2,94.5,89.7,432,164,402.0,202,50.8,40,10.1,7.9,180,24.3,398,0.4422110552763819,0.5577889447236181,0.2537688442211055,0.2412060301507537,0.0628140703517587,0.2814070351758794,0.414572864321608,0.3040201005025125,0.1633165829145728,0.2010050251256281,0.0778894472361809,0.1180904522613065,0.2135678391959799,0.2261306532663316,398,0.282,0.0,0.467,-0.046,0.334,0.356,-0.0219999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,680474,838,-6.456153623874813,-11.979339250615231,-7.11681694068003,8.30310604837832,4.336896519042129,152,12.4,33.6,107.6,87.3,97.2,90.8,85.4,424,156,405.0,50,32.9,4,2.6,1.9,82,28.3,152,0.4539473684210526,0.5460526315789473,0.2368421052631578,0.2368421052631578,0.0723684210526315,0.2763157894736842,0.4276315789473684,0.2960526315789473,0.2039473684210526,0.1842105263157894,0.0657894736842105,0.0723684210526316,0.2434210526315789,0.2302631578947368,152,0.23,-0.033,0.322,-0.0489999999999999,0.262,0.294,-0.0319999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,545121,429,-1.0740125751448504,-0.247407913016116,-5.544271523818623,2.8752608375935407,1.8424060240963496,102,3.3,26.5,111.9,89.2,99.5,92.5,88.0,449,132,426.0,38,37.3,4,3.9,3.3,63,27.4,102,0.5882352941176471,0.4117647058823529,0.2352941176470588,0.1470588235294117,0.0294117647058823,0.4117647058823529,0.4411764705882353,0.1470588235294117,0.2941176470588235,0.2352941176470588,0.0588235294117647,0.1176470588235293,0.2058823529411764,0.088235294117647,102,0.263,0.007,0.374,0.009,0.292,0.287,0.005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,672515,1314,4.803392469274335,-8.778358548950902,-2.207690721557048,11.564917781340236,4.224523958442044,226,14.4,39.8,110.3,90.4,99.6,92.6,88.9,411,175,392.0,98,43.4,16,7.1,5.2,98,27.0,226,0.3938053097345133,0.6061946902654867,0.2610619469026549,0.2876106194690265,0.0575221238938053,0.3274336283185841,0.3584070796460177,0.3141592920353982,0.1814159292035398,0.163716814159292,0.0486725663716814,0.1460176991150442,0.1946902654867256,0.2654867256637168,226,0.28,0.0049999999999999,0.441,-0.008,0.34,0.343,-0.003,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,641584,834,0.8761430009303786,0.6466818699960343,-7.946602200499549,5.203959304967578,2.972104026466311,142,17.8,39.4,108.5,85.2,98.3,89.8,81.8,429,179,393.0,49,34.5,7,4.9,3.2,73,28.4,142,0.3450704225352112,0.6549295774647886,0.2605633802816901,0.3028169014084507,0.0915492957746478,0.5,0.2816901408450704,0.2183098591549295,0.204225352112676,0.0915492957746478,0.0492957746478873,0.2957746478873239,0.1901408450704225,0.1690140845070422,142,0.251,-0.01,0.368,0.014,0.316,0.317,-0.001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,608348,1667,1.394749047742026,-5.818509268240797,-12.00194956716079,12.505775913683538,6.709431969460097,293,16.4,34.8,110.1,88.8,99.8,93.2,84.8,418,177,386.0,118,40.3,28,9.6,6.7,135,26.0,293,0.3822525597269625,0.6177474402730375,0.2969283276450511,0.2354948805460751,0.0853242320819112,0.4300341296928328,0.3071672354948805,0.2627986348122867,0.1911262798634812,0.1433447098976109,0.0477815699658703,0.2389078498293515,0.1638225255972696,0.2150170648464164,293,0.24,0.009,0.405,0.0229999999999999,0.332,0.321,0.011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,682829,2676,2.1835720290066014,-9.866968858745782,-11.135389748478064,13.262425389751188,9.9235052464793,449,7.6,32.5,117.4,91.0,102.3,94.6,88.9,451,149,405.0,198,44.2,46,10.2,6.6,282,29.1,449,0.512249443207127,0.487750556792873,0.2093541202672605,0.2271714922048997,0.0512249443207126,0.3652561247216035,0.3719376391982182,0.2628062360801781,0.267260579064588,0.1915367483296214,0.0534521158129175,0.0979955456570155,0.1804008908685968,0.2093541202672605,449,0.254,0.01,0.421,0.019,0.333,0.322,0.011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,681393,1245,0.6011114023858058,2.968189400599994,-10.900721716287393,3.3107998543855537,5.2228438636876735,224,15.9,42.0,109.0,88.3,98.8,94.1,81.8,422,181,396.0,83,37.1,21,9.4,6.2,110,28.8,224,0.3883928571428571,0.6116071428571429,0.3080357142857143,0.2544642857142857,0.0491071428571428,0.4419642857142857,0.3035714285714285,0.2544642857142857,0.2098214285714285,0.1383928571428571,0.0401785714285714,0.2321428571428571,0.1651785714285714,0.2142857142857142,224,0.244,0.007,0.411,-0.0219999999999999,0.3,0.307,-0.007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025,596019,2940,18.685618423379275,-5.407926414070428,-14.292038888531614,23.520369356785864,14.865214369195446,520,15.1,34.6,112.9,90.5,100.8,95.0,86.5,425,175,390.0,231,44.4,46,8.8,6.3,229,27.4,520,0.3903846153846154,0.6096153846153847,0.275,0.25,0.0846153846153846,0.4211538461538461,0.3538461538461538,0.225,0.1942307692307692,0.15,0.0461538461538461,0.2269230769230769,0.2038461538461538,0.1788461538461538,520,0.263,0.004,0.448,0.018,0.35,0.345,0.005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,457705,2267,-6.53210865716598,-13.65157210656064,-18.459796575625937,16.142112927619294,9.437147097401333,362,14.5,34.5,110.2,89.5,100.1,93.0,87.4,417,171,393.0,154,42.5,30,8.3,5.4,158,27.1,362,0.4226519337016574,0.5773480662983425,0.2707182320441988,0.2265193370165746,0.080110497237569,0.4668508287292817,0.3314917127071823,0.2016574585635359,0.2624309392265193,0.1270718232044199,0.0331491712707182,0.2044198895027624,0.2044198895027624,0.1685082872928177,362,0.261,-0.022,0.41,-0.0429999999999999,0.309,0.333,-0.024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,802415,1516,-8.846921709898288,-12.200733218866528,-8.715198171285223,8.174174737671592,3.894834942581838,376,0.5,29.5,107.6,84.3,93.6,85.9,84.0,353,107,,65,17.3,0,0.0,0.0,254,29.6,376,0.6037234042553191,0.3962765957446809,0.0877659574468085,0.2765957446808511,0.0319148936170212,0.2606382978723404,0.4547872340425531,0.2845744680851064,0.1994680851063829,0.2739361702127659,0.1303191489361702,0.0611702127659574,0.1808510638297872,0.1542553191489361,376,0.294,0.001,0.336,0.0089999999999999,0.296,0.296,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,664702,1104,-2.719276605968165,-5.506974837391723,-8.489095271969592,7.541001487458176,3.735792015934968,229,14.8,35.8,106.3,87.2,96.1,90.2,84.1,397,166,386.0,62,27.1,9,3.9,3.0,117,29.4,229,0.4061135371179039,0.5938864628820961,0.2620087336244541,0.2663755458515284,0.0655021834061135,0.3231441048034934,0.3624454148471616,0.314410480349345,0.1703056768558952,0.1746724890829694,0.0611353711790393,0.1528384279475982,0.1877729257641921,0.2532751091703057,229,0.252,0.01,0.359,0.008,0.299,0.292,0.007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,690987,764,-11.354218093648983,-6.162532716473823,-10.414586582787653,3.5913214906715325,1.631579714940958,135,7.2,33.3,109.1,88.6,99.3,92.8,86.1,416,145,403.0,55,40.7,11,8.1,5.3,76,28.2,135,0.5259259259259259,0.474074074074074,0.2074074074074074,0.2296296296296296,0.037037037037037,0.3333333333333333,0.4518518518518518,0.2148148148148148,0.2222222222222222,0.2222222222222222,0.0814814814814814,0.1111111111111111,0.2296296296296296,0.1333333333333333,135,0.229,-0.006,0.363,-0.0479999999999999,0.252,0.272,-0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,695578,2887,19.119549252398315,14.857137424539268,-22.334904941269983,17.10067471526595,9.496642053863177,380,6.3,36.3,118.0,94.3,106.4,99.4,89.4,451,163,411.0,214,56.3,62,16.3,9.0,209,27.8,380,0.4973684210526315,0.5026315789473684,0.2131578947368421,0.2763157894736842,0.0131578947368421,0.2973684210526315,0.4289473684210526,0.2736842105263158,0.1842105263157894,0.2368421052631578,0.0763157894736842,0.1131578947368421,0.1921052631578947,0.1973684210526315,380,0.264,-0.008,0.487,-0.012,0.353,0.361,-0.008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,694374,876,-7.234157994205068,-0.6028440725594943,-13.295496296746018,2.607131045713723,4.057051329386732,140,6.8,31.4,111.0,89.2,100.7,93.9,85.9,438,154,402.0,59,42.1,13,9.3,5.8,75,28.2,140,0.5071428571428571,0.4928571428571428,0.2714285714285714,0.1785714285714285,0.0428571428571428,0.4428571428571428,0.3857142857142857,0.1714285714285714,0.2928571428571428,0.1857142857142857,0.0285714285714285,0.1499999999999999,0.2,0.1428571428571428,140,0.208,-0.0069999999999999,0.358,-0.011,0.273,0.287,-0.0139999999999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,570482,716,-7.297217493962695,-1.9813649460832088,-8.007073084785674,1.536666728654803,1.1545538082513722,144,10.6,41.7,107.7,86.9,97.6,91.9,84.0,403,156,,49,34.0,3,2.1,1.5,74,24.2,144,0.4791666666666667,0.5208333333333334,0.1805555555555555,0.2847222222222222,0.0555555555555555,0.3333333333333333,0.4375,0.2291666666666666,0.2222222222222222,0.2291666666666666,0.0277777777777777,0.1111111111111111,0.2083333333333333,0.2013888888888889,144,0.252,-0.014,0.344,-0.0179999999999999,0.271,0.284,-0.0129999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,805779,1735,12.733219970789174,-1.9356837593366505,-1.022065417526574,7.335145341808695,8.355823805843663,450,8.8,32.0,108.5,84.6,95.1,87.5,83.2,420,134,383.0,111,24.7,10,2.2,1.9,263,27.0,450,0.5333333333333333,0.4666666666666667,0.1711111111111111,0.2422222222222222,0.0533333333333333,0.34,0.4088888888888889,0.2511111111111111,0.2,0.2488888888888888,0.0844444444444444,0.14,0.16,0.1666666666666666,450,0.278,0.0329999999999999,0.361,0.083,0.348,0.303,0.0449999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,642201,1001,-4.9587653656672,-0.3505057260465201,-9.756413714562044,3.4871140546542176,1.661040020287155,188,11.3,34.0,109.6,87.7,100.1,92.5,84.2,452,164,418.0,76,40.4,17,9.0,6.3,106,29.9,188,0.4627659574468085,0.5372340425531915,0.2446808510638297,0.2393617021276596,0.0531914893617021,0.3776595744680851,0.3404255319148936,0.2819148936170212,0.2180851063829787,0.175531914893617,0.0691489361702127,0.1595744680851064,0.1648936170212765,0.2127659574468084,188,0.253,-0.0189999999999999,0.429,-0.0229999999999999,0.29,0.309,-0.019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,650489,1735,-1.931545198508578,-9.419533041107648,-11.15382669194824,11.67665173929527,6.965162795252047,292,11.2,36.6,111.9,86.7,99.4,91.3,82.2,439,168,392.0,109,37.3,19,6.5,4.2,159,28.2,292,0.410958904109589,0.589041095890411,0.2671232876712329,0.2636986301369863,0.0582191780821917,0.3767123287671233,0.363013698630137,0.2602739726027397,0.1815068493150685,0.1404109589041096,0.0890410958904109,0.1952054794520548,0.2226027397260274,0.1712328767123287,292,0.236,-0.0099999999999999,0.359,0.007,0.302,0.304,-0.002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,690022,773,-7.862760554176816,-7.456909346437339,-5.374526845605172,2.599502777999004,2.369172859866707,131,7.4,29.8,108.4,85.2,96.7,88.8,81.9,423,131,354.0,40,30.5,2,1.5,1.0,85,29.2,131,0.5114503816793893,0.4885496183206106,0.183206106870229,0.2748091603053435,0.0305343511450381,0.4274809160305343,0.3129770992366412,0.2595419847328244,0.2671755725190839,0.1679389312977099,0.0763358778625954,0.1603053435114503,0.1450381679389313,0.1832061068702289,131,0.21,0.031,0.272,0.065,0.28,0.246,0.034,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,691019,1225,7.389173143143227,-4.274708272619726,-3.923116588940326,9.327600153827198,6.2593978508760895,178,14.4,47.8,113.7,88.3,99.3,91.9,84.2,413,187,383.0,67,37.6,17,9.6,5.7,86,27.5,178,0.3707865168539326,0.6292134831460674,0.297752808988764,0.2921348314606741,0.0393258426966292,0.4044943820224719,0.3539325842696629,0.2415730337078651,0.196629213483146,0.1292134831460674,0.0449438202247191,0.2078651685393258,0.2247191011235954,0.196629213483146,178,0.241,0.032,0.414,-0.003,0.349,0.337,0.0119999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,628451,716,-5.468852339306888,-11.330287668436494,-3.0714457307659453,4.917810789829247,4.0150702700663,151,12.6,32.5,108.9,88.9,98.6,90.8,86.9,397,166,385.0,55,36.4,7,4.6,3.6,70,27.5,151,0.4039735099337748,0.5960264900662251,0.2781456953642384,0.271523178807947,0.0463576158940397,0.4635761589403973,0.3311258278145695,0.2052980132450331,0.2185430463576159,0.1456953642384106,0.0397350993377483,0.2450331125827814,0.1854304635761589,0.1655629139072847,151,0.256,-0.017,0.371,-0.019,0.289,0.305,-0.016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,672761,1534,-3.86318814005443,-13.133400211166464,-6.183264449926439,8.211798743838745,7.241677777199735,262,18.4,37.8,109.8,90.3,99.3,92.7,89.1,413,184,385.0,105,40.1,23,8.8,6.0,128,27.8,262,0.366412213740458,0.633587786259542,0.3129770992366412,0.232824427480916,0.0877862595419847,0.4236641221374045,0.3358778625954198,0.2404580152671755,0.1946564885496183,0.1450381679389313,0.0267175572519083,0.2290076335877862,0.1908396946564885,0.2137404580152672,262,0.247,-0.003,0.393,0.0369999999999999,0.318,0.312,0.006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,545341,1076,-7.071762275123662,-6.874723626732624,-7.835286275563114,3.832012846027535,3.8062347811445294,214,17.6,33.6,115.5,92.4,103.7,96.0,91.0,453,175,415.0,106,49.5,25,11.7,8.5,100,27.1,214,0.3831775700934579,0.616822429906542,0.2710280373831775,0.2336448598130841,0.1121495327102803,0.4439252336448598,0.3317757009345794,0.2242990654205607,0.2242990654205607,0.116822429906542,0.0420560747663551,0.219626168224299,0.2149532710280373,0.1822429906542056,214,0.262,-0.034,0.453,-0.0519999999999999,0.289,0.327,-0.038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,670231,749,-9.957915815747231,-8.52452363964815,-11.729032331130844,6.708436383508954,3.5872037715228124,110,8.4,25.5,109.5,88.3,100.3,90.9,86.8,422,138,406.0,44,40.0,6,5.5,3.4,57,28.9,110,0.5454545454545454,0.4545454545454546,0.2454545454545454,0.1727272727272727,0.0363636363636363,0.4272727272727272,0.3545454545454545,0.2181818181818181,0.2909090909090909,0.1909090909090909,0.0636363636363636,0.1363636363636363,0.1636363636363636,0.1545454545454545,110,0.228,-0.032,0.345,-0.0379999999999999,0.267,0.302,-0.0349999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,808975,660,0.502997064262943,-4.266391602002427,1.4457908601923883,2.261761217233439,1.0618365888395422,110,7.0,39.1,105.4,86.0,95.7,90.8,83.0,412,148,402.0,31,28.2,3,2.7,1.8,71,28.7,110,0.5272727272727272,0.4727272727272727,0.1818181818181818,0.2636363636363636,0.0272727272727272,0.3545454545454545,0.3909090909090909,0.2545454545454545,0.2363636363636363,0.209090909090909,0.0818181818181818,0.1181818181818182,0.1818181818181818,0.1727272727272727,110,0.222,0.058,0.306,0.079,0.306,0.25,0.0559999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,656555,1429,3.732115194382165,-6.079522954177651,-7.575575622664687,12.047986877460987,5.339226893763542,194,22.1,39.7,111.1,90.2,100.0,93.8,86.2,440,192,394.0,90,46.4,20,10.3,6.1,73,24.8,194,0.2989690721649484,0.7010309278350515,0.3350515463917525,0.2577319587628865,0.1082474226804123,0.520618556701031,0.3247422680412371,0.1546391752577319,0.1752577319587628,0.0979381443298969,0.0257731958762886,0.3453608247422681,0.2268041237113402,0.1288659793814433,194,0.224,0.0129999999999999,0.383,0.0329999999999999,0.324,0.314,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,702332,1838,3.658639886570672,-10.12201916624029,-11.031599442579724,13.167431901466284,11.64482659392444,402,13.9,28.6,108.9,85.2,96.1,89.2,83.8,419,148,390.0,108,26.9,16,4.0,3.2,213,28.1,402,0.4378109452736318,0.5621890547263682,0.2288557213930348,0.2238805970149253,0.1094527363184079,0.4129353233830846,0.3830845771144278,0.2039800995024875,0.208955223880597,0.1716417910447761,0.0572139303482587,0.2039800995024875,0.2114427860696517,0.1467661691542288,402,0.255,0.001,0.355,0.032,0.319,0.309,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025,592450,2631,79.23237480226572,48.98053823218256,-8.088107894461347,21.99294844073735,16.3469960238072,388,19.0,39.4,118.1,95.4,106.8,99.1,90.1,469,209,408.0,226,58.2,96,24.7,14.1,198,27.1,388,0.3350515463917525,0.6649484536082475,0.384020618556701,0.2242268041237113,0.056701030927835,0.3634020618556701,0.3711340206185567,0.2654639175257732,0.2087628865979381,0.1056701030927835,0.0206185567010309,0.1546391752577319,0.2654639175257732,0.2448453608247422,388,0.303,0.028,0.695,-0.007,0.463,0.458,0.005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,596146,1826,-5.851759925230619,-12.23824282236998,-10.636216678542487,11.179872870251636,5.842826705430242,329,16.3,34.0,111.8,90.8,100.6,93.6,89.5,422,189,389.0,147,44.7,38,11.6,8.0,142,27.0,329,0.3617021276595745,0.6382978723404256,0.3282674772036474,0.2370820668693009,0.0729483282674772,0.4285714285714285,0.3556231003039514,0.21580547112462,0.2249240121580547,0.0972644376899696,0.0395136778115501,0.2036474164133738,0.2583586626139817,0.1762917933130699,329,0.246,-0.03,0.43,-0.0389999999999999,0.3,0.329,-0.029,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,665833,2235,-6.137944007605567,-15.158395800138337,-14.278860014973633,14.151104972523726,9.148206834982686,302,8.1,31.5,122.9,95.8,107.3,99.4,93.5,463,165,410.0,171,56.6,54,17.9,9.9,164,29.2,302,0.4834437086092715,0.5165562913907285,0.2516556291390728,0.2185430463576159,0.0463576158940397,0.3609271523178808,0.4105960264900662,0.2284768211920529,0.2284768211920529,0.1788079470198675,0.076158940397351,0.1324503311258278,0.2317880794701986,0.152317880794702,302,0.22,-0.0199999999999999,0.414,-0.0359999999999999,0.295,0.321,-0.026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,693304,1405,-9.263981499631866,-6.8865728197294285,-12.662134145894552,5.978804158013911,4.305921307978218,312,9.1,31.7,109.9,88.8,99.5,92.4,86.5,427,153,396.0,121,38.8,14,4.5,3.4,165,28.9,312,0.4647435897435897,0.5352564102564102,0.2275641025641025,0.2532051282051282,0.0544871794871794,0.375,0.358974358974359,0.266025641025641,0.2147435897435897,0.1762820512820513,0.0737179487179487,0.1602564102564102,0.1826923076923076,0.1923076923076923,312,0.256,0.004,0.362,0.0,0.289,0.29,-0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,592518,2647,10.2995278895375,0.2370441710706904,-10.277837376801402,12.27758992928852,8.062731165979734,489,14.3,34.8,114.8,92.9,103.4,96.9,89.7,452,180,396.0,252,51.5,63,12.9,9.3,204,25.8,489,0.3885480572597137,0.6114519427402864,0.2924335378323108,0.2494887525562372,0.0695296523517382,0.3558282208588957,0.3926380368098159,0.2515337423312883,0.1799591002044989,0.1676891615541922,0.0408997955010225,0.1758691206543967,0.2249488752556237,0.2106339468302658,489,0.275,0.0,0.487,-0.0269999999999999,0.341,0.355,-0.0139999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,527038,1918,-1.5217124562817437,-8.478394611874615,-11.942463050239295,10.110270288596343,8.78887491723583,334,18.8,35.6,108.6,85.9,96.0,89.6,82.5,413,168,378.0,90,26.9,16,4.8,3.5,127,24.5,334,0.3502994011976048,0.6497005988023952,0.2694610778443114,0.2604790419161676,0.1197604790419161,0.3892215568862275,0.3502994011976048,0.2604790419161676,0.1586826347305389,0.1437125748502994,0.0479041916167664,0.2305389221556886,0.2065868263473053,0.2125748502994012,334,0.227,0.0139999999999999,0.332,0.0469999999999999,0.302,0.282,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025,663457,2359,-1.4035404066688857,-16.677053265378166,-13.801162047766285,19.844878771341843,9.229796135133803,394,16.5,33.0,113.0,91.3,101.9,95.5,88.9,418,174,388.0,197,50.0,40,10.2,6.9,187,27.0,394,0.3781725888324873,0.6218274111675126,0.2614213197969543,0.2538071065989847,0.1065989847715736,0.3375634517766497,0.3934010152284264,0.2690355329949238,0.1852791878172588,0.1446700507614213,0.0482233502538071,0.1522842639593908,0.2487309644670051,0.2208121827411167,394,0.235,-0.0009999999999999,0.386,-0.025,0.304,0.314,-0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,608369,1668,21.51675140715775,8.938089311727087,-8.624264960885212,13.03727255412185,8.16565450219401,295,11.6,34.2,112.4,92.9,103.9,96.7,88.8,434,180,400.0,158,53.6,45,15.3,10.1,135,25.3,295,0.447457627118644,0.5525423728813559,0.3186440677966101,0.2169491525423728,0.0169491525423728,0.3423728813559322,0.4271186440677966,0.2305084745762712,0.223728813559322,0.2,0.023728813559322,0.1186440677966101,0.2271186440677965,0.2067796610169491,295,0.29,-0.0189999999999999,0.563,-0.0759999999999999,0.365,0.401,-0.036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,641680,1704,-13.436959562289724,-5.971291165030129,-20.76879950368042,7.273367247813539,6.029763858607264,312,14.5,33.3,109.6,88.1,98.3,92.5,86.7,417,163,381.0,112,35.9,19,6.1,4.4,143,25.2,312,0.4134615384615384,0.5865384615384616,0.2724358974358974,0.2243589743589743,0.0897435897435897,0.407051282051282,0.3717948717948718,0.2211538461538461,0.2403846153846154,0.1346153846153846,0.0384615384615384,0.1666666666666666,0.2371794871794872,0.1826923076923076,312,0.22,-0.007,0.333,-0.001,0.266,0.272,-0.006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
